Date,State,Coal_Price_Index,Gas_Price_Index,Carbon_Price,Spot_Price
2020-03-16 0:00:00,Gujarat,102.15,131.22,751.95,4394.17
2020-03-16 0:00:00,Tamil Nadu,105.5,135.08,810.3,3467.46
2020-03-16 0:00:00,Karnataka,105.49,134.64,807.35,4533.47
2020-03-16 0:00:00,Rajasthan,102.68,135.52,781.23,3675.26
2020-03-17 0:00:00,Maharashtra,104.89,132.22,834.34,3423.85
2020-03-17 0:00:00,Gujarat,104.74,135.79,761.6,3999.69
2020-03-17 0:00:00,Tamil Nadu,102.15,135.36,796.04,3919.64
2020-03-17 0:00:00,Karnataka,103.49,134.94,770.46,4299.53
2020-03-17 0:00:00,Rajasthan,103.71,131.11,792.28,3969.5
2020-03-18 0:00:00,Maharashtra,102.45,134.18,836.56,4388.33
2020-03-18 0:00:00,Gujarat,103.35,132.78,795.92,4202.33
2020-03-18 0:00:00,Tamil Nadu,103.93,134.54,757.92,4277.31
2020-03-18 0:00:00,Karnataka,104.85,133.72,789.42,4511.37
2020-03-18 0:00:00,Rajasthan,104.78,132.6,765.69,3584.97
2020-03-19 0:00:00,Maharashtra,106.09,132.08,824.54,4324.77
2020-03-19 0:00:00,Gujarat,103.44,131.41,787.94,3749.93
2020-03-19 0:00:00,Tamil Nadu,103.26,131.4,821.88,3657.4
2020-03-19 0:00:00,Karnataka,103.85,134.18,830.03,4498.3
2020-03-19 0:00:00,Rajasthan,104.93,132.95,812.19,4566.54
2020-03-20 0:00:00,Maharashtra,104.77,130.87,842.44,3695.82
2020-03-20 0:00:00,Gujarat,104.5,132.71,817.68,4338.94
2020-03-20 0:00:00,Tamil Nadu,103.44,131.74,778.77,4192.75
2020-03-20 0:00:00,Karnataka,103.1,133.43,842.66,4557.87
2020-03-20 0:00:00,Rajasthan,103.73,134.51,789.61,3511.67
2020-03-21 0:00:00,Maharashtra,106.28,133.17,815.3,3611.84
2020-03-21 0:00:00,Gujarat,103.09,131.12,843.22,3914.44
2020-03-21 0:00:00,Tamil Nadu,105.18,135.49,750.09,3687.34
2020-03-21 0:00:00,Karnataka,103.71,131.08,818.87,4086.86
2020-03-21 0:00:00,Rajasthan,103.69,131.74,816.74,3460.23
2020-03-22 0:00:00,Maharashtra,103.65,131.37,807.37,3489.55
2020-03-22 0:00:00,Gujarat,105.24,133.09,826.54,4022.29
2020-03-22 0:00:00,Tamil Nadu,104.04,133.22,824.23,3779.43
2020-03-22 0:00:00,Karnataka,103.17,135.17,751.14,4182.9
2020-03-22 0:00:00,Rajasthan,104.2,135.94,774.12,3550.73
2020-03-23 0:00:00,Maharashtra,104.36,132.03,780.19,4423.42
2020-03-23 0:00:00,Gujarat,102.67,131.23,814.96,4581.12
2020-03-23 0:00:00,Tamil Nadu,105.53,131.1,818.82,4312.12
2020-03-23 0:00:00,Karnataka,103.83,134.19,771.21,3437.54
2020-03-23 0:00:00,Rajasthan,106.21,133.37,775.9,4157.56
2020-03-24 0:00:00,Maharashtra,105.27,132.52,769.25,3958.08
2020-03-24 0:00:00,Gujarat,103.83,131.08,825.58,3477.08
2020-03-24 0:00:00,Tamil Nadu,105.84,135.5,785.38,4135.76
2020-03-24 0:00:00,Karnataka,103.13,131.06,771.01,3744.79
2020-03-24 0:00:00,Rajasthan,102.69,133.51,838.02,3884.81
2020-03-25 0:00:00,Maharashtra,105.91,136.32,756.03,3552.44
2020-03-25 0:00:00,Gujarat,104.38,134.7,812.19,4178.91
2020-03-25 0:00:00,Tamil Nadu,102.56,136.55,829.81,3841.1
2020-03-25 0:00:00,Karnataka,105.99,136.51,823.72,3409.14
2020-03-25 0:00:00,Rajasthan,104.26,135.39,846.23,4324.62
2020-03-26 0:00:00,Maharashtra,106.05,136.33,814.15,4347.38
2020-03-26 0:00:00,Gujarat,103.09,132.69,846.32,3403.87
2020-03-26 0:00:00,Tamil Nadu,103.36,131.51,830.41,3586.65
2020-03-26 0:00:00,Karnataka,106.14,132.45,836.77,3984.09
2020-03-26 0:00:00,Rajasthan,103.95,136.53,808.72,4347.64
2020-03-27 0:00:00,Maharashtra,105.81,132.85,804.88,4143.14
2020-03-27 0:00:00,Gujarat,106.04,136.46,768.12,3530.25
2020-03-27 0:00:00,Tamil Nadu,104.38,134.14,816.25,3602.83
2020-03-27 0:00:00,Karnataka,106.59,135,818.71,3991.86
2020-03-27 0:00:00,Rajasthan,105.12,132.55,756.88,3559.88
2020-03-28 0:00:00,Maharashtra,104.54,130.67,836.53,4359.69
2020-03-28 0:00:00,Gujarat,104.05,132.7,807.65,3547.51
2020-03-28 0:00:00,Tamil Nadu,102.65,132.73,841.55,3589.31
2020-03-28 0:00:00,Karnataka,106.61,134.87,842.31,4462.82
2020-03-28 0:00:00,Rajasthan,105.75,136.02,750.47,3980.79
2020-03-29 0:00:00,Maharashtra,103.88,131.91,800.6,4027.74
2020-03-29 0:00:00,Gujarat,105.42,132.22,751.94,4394.36
2020-03-29 0:00:00,Tamil Nadu,105.1,134.29,809.19,4155.52
2020-03-29 0:00:00,Karnataka,105.57,131.23,761.54,4232.98
2020-03-29 0:00:00,Rajasthan,103.9,136.32,823.91,4022.6
2020-03-30 0:00:00,Maharashtra,103.9,133.08,806.55,3483.34
2020-03-30 0:00:00,Gujarat,104.37,135.14,849.9,3612.17
2020-03-30 0:00:00,Tamil Nadu,105.43,134.83,838.75,3573.46
2020-03-30 0:00:00,Karnataka,103.96,134.31,841.31,3853.03
2020-03-30 0:00:00,Rajasthan,106.12,134.41,790.06,3656.89
2020-03-31 0:00:00,Maharashtra,104.9,132.68,762.65,3578.32
2020-03-31 0:00:00,Gujarat,105.12,132.13,814.16,4030.42
2020-03-31 0:00:00,Tamil Nadu,105.96,135.45,807.08,4552.41
2020-03-31 0:00:00,Karnataka,103.99,134.03,773.22,4567.66
2020-03-31 0:00:00,Rajasthan,102.99,134.43,773.08,3700.16
2020-04-01 0:00:00,Maharashtra,104.51,133.92,823.55,3562.55
2020-04-01 0:00:00,Gujarat,103.03,132.03,799.9,4583.14
2020-04-01 0:00:00,Tamil Nadu,103.41,134.49,750.89,3994.71
2020-04-01 0:00:00,Karnataka,104.08,134.51,828.8,4162.67
2020-04-01 0:00:00,Rajasthan,105.84,133.52,789.98,3933.66
2020-04-02 0:00:00,Maharashtra,105.63,134.33,782.02,3709.29
2020-04-02 0:00:00,Gujarat,103.01,131.39,774.06,3564.62
2020-04-02 0:00:00,Tamil Nadu,106.04,131.72,781.2,3875.86
2020-04-02 0:00:00,Karnataka,104.7,130.52,752.84,4004.21
2020-04-02 0:00:00,Rajasthan,106.46,132.26,834.7,4288.95
2020-04-03 0:00:00,Maharashtra,105.28,132.47,806.4,3912.87
2020-04-03 0:00:00,Gujarat,105.72,132.42,792.97,3492.99
2020-04-03 0:00:00,Tamil Nadu,103.55,136.17,843.7,3615.69
2020-04-03 0:00:00,Karnataka,103,133.39,772.7,4400.99
2020-04-03 0:00:00,Rajasthan,105.96,131.78,772.7,4088.91
2020-04-04 0:00:00,Maharashtra,103.63,133.49,839.72,4246.96
2020-04-04 0:00:00,Gujarat,103.88,132.89,837.77,4494.25
2020-04-04 0:00:00,Tamil Nadu,106.34,135.22,766.44,3806.99
2020-04-04 0:00:00,Karnataka,106.79,131.54,797.21,3676.75
2020-04-04 0:00:00,Rajasthan,105.62,134.59,761.34,4299.69
2020-04-05 0:00:00,Maharashtra,106.01,135.61,810.88,3495.91
2020-04-05 0:00:00,Gujarat,104.65,132.92,800.38,4436.92
2020-04-05 0:00:00,Tamil Nadu,103.99,132.29,796.01,3878.52
2020-04-05 0:00:00,Karnataka,105.45,131.25,816.34,4584.46
2020-04-05 0:00:00,Rajasthan,104.22,134.76,795.33,4300.66
2020-04-06 0:00:00,Maharashtra,104.69,135.89,801.79,3857.64
2020-04-06 0:00:00,Gujarat,106.61,132.62,802.98,4199.8
2020-04-06 0:00:00,Tamil Nadu,105.46,131.27,847.51,3801.77
2020-04-06 0:00:00,Karnataka,107.08,135.93,752.85,3871.76
2020-04-06 0:00:00,Rajasthan,105.36,135.38,826.48,3608.8
2020-04-07 0:00:00,Maharashtra,105.22,131.21,776.19,4503.03
2020-04-07 0:00:00,Gujarat,104.19,132.96,799.26,3578.3
2020-04-07 0:00:00,Tamil Nadu,106.56,133.31,759.8,3599.87
2020-04-07 0:00:00,Karnataka,106.93,130.65,796.79,4212.02
2020-04-07 0:00:00,Rajasthan,103.53,135.23,771.87,4371.76
2020-04-08 0:00:00,Maharashtra,104.29,134.1,815.53,4062.6
2020-04-08 0:00:00,Gujarat,105.96,130.55,768.51,4374.21
2020-04-08 0:00:00,Tamil Nadu,104.52,134.14,805.51,4198.92
2020-04-08 0:00:00,Karnataka,105.45,135.4,807,4022.93
2020-04-08 0:00:00,Rajasthan,106.94,134.86,790.84,4477.16
2020-04-09 0:00:00,Maharashtra,104.33,131.17,817.68,3753.95
2020-04-09 0:00:00,Gujarat,103.75,134.89,777.11,4064.21
2020-04-09 0:00:00,Tamil Nadu,104.49,131.66,767.71,3773.42
2020-04-09 0:00:00,Karnataka,105.83,134.04,755.14,3996.01
2020-04-09 0:00:00,Rajasthan,106.78,130.54,760.76,3757.86
2020-04-10 0:00:00,Maharashtra,106.83,133.14,784.93,3923.71
2020-04-10 0:00:00,Gujarat,104.87,131.1,805.62,4587.43
2020-04-10 0:00:00,Tamil Nadu,104.49,133.21,810.17,3515.53
2020-04-10 0:00:00,Karnataka,106.35,133.05,786.79,3438.01
2020-04-10 0:00:00,Rajasthan,106.13,131.56,764.92,3658.01
2020-04-11 0:00:00,Maharashtra,106.86,134.42,814.77,4256.48
2020-04-11 0:00:00,Gujarat,106.66,133.09,808.17,3851.76
2020-04-11 0:00:00,Tamil Nadu,105.78,132.57,842.58,3669.09
2020-04-11 0:00:00,Karnataka,106.51,132.27,765.92,4028.83
2020-04-11 0:00:00,Rajasthan,106.36,130.92,757.53,4134.66
2020-04-12 0:00:00,Maharashtra,107.25,131.31,776.97,4230.79
2020-04-12 0:00:00,Gujarat,104.19,131.98,788.95,3556.44
2020-04-12 0:00:00,Tamil Nadu,104.45,132.47,805.52,3410.3
2020-04-12 0:00:00,Karnataka,104.54,131.96,814.65,3619.83
2020-04-12 0:00:00,Rajasthan,107.07,134.21,848.66,3552.1
2020-04-13 0:00:00,Maharashtra,106.29,130.43,831.79,4334.33
2020-04-13 0:00:00,Gujarat,106.53,130.34,832.86,3960.97
2020-04-13 0:00:00,Tamil Nadu,103.94,135.23,776.05,4341.5
2020-04-13 0:00:00,Karnataka,105.91,131.51,834.47,3919.55
2020-04-13 0:00:00,Rajasthan,105.5,134.37,845.92,3723.37
2020-04-14 0:00:00,Maharashtra,105.79,134.54,750.69,4286.57
2020-04-14 0:00:00,Gujarat,106.34,130.58,767.59,3843.8
2020-04-14 0:00:00,Tamil Nadu,103.55,133.53,796.08,3820.4
2020-04-14 0:00:00,Karnataka,104.93,132.93,786.45,3953.63
2020-04-14 0:00:00,Rajasthan,104.53,132.91,833.86,3969.34
2020-04-15 0:00:00,Maharashtra,105.05,133.97,762.48,4418.16
2020-04-15 0:00:00,Gujarat,103.61,131.67,795.6,4171.33
2020-04-15 0:00:00,Tamil Nadu,103.65,133.05,759.87,3568.09
2020-04-15 0:00:00,Karnataka,105.3,132.82,802.48,3425.16
2020-04-15 0:00:00,Rajasthan,105.47,133.05,791.11,3438.72
2020-04-16 0:00:00,Maharashtra,107.2,130.27,821.15,4208.32
2020-04-16 0:00:00,Gujarat,106.01,131.75,813.1,3989.93
2020-04-16 0:00:00,Tamil Nadu,104.98,135.77,819.28,3551.99
2020-04-16 0:00:00,Karnataka,106.57,131.87,756.08,4445.29
2020-04-16 0:00:00,Rajasthan,107.39,132.8,839.91,3851.27
2020-04-17 0:00:00,Maharashtra,106.5,131.67,781.95,4358.69
2020-04-17 0:00:00,Gujarat,105.69,134.86,755.55,4200.77
2020-04-17 0:00:00,Tamil Nadu,104.97,133.65,834.39,3589.58
2020-04-17 0:00:00,Karnataka,106.03,131.87,841.91,4468.38
2020-04-17 0:00:00,Rajasthan,104.96,134,772.89,4516.56
2020-04-18 0:00:00,Maharashtra,106.17,130.01,821.94,3570.94
2020-04-18 0:00:00,Gujarat,104.69,134.74,767.74,3480.65
2020-04-18 0:00:00,Tamil Nadu,106.13,135.53,842.96,3746.93
2020-04-18 0:00:00,Karnataka,105.86,133.53,804.75,3533.91
2020-04-18 0:00:00,Rajasthan,104.78,134.21,826.77,4591.36
2020-04-19 0:00:00,Maharashtra,104.93,131.19,841.28,4437.53
2020-04-19 0:00:00,Gujarat,106.92,129.84,792.7,4033.94
2020-04-19 0:00:00,Tamil Nadu,104.43,134.91,769.45,3543.96
2020-04-19 0:00:00,Karnataka,104.16,134.45,752.67,3536.96
2020-04-19 0:00:00,Rajasthan,104.74,135.43,786.86,4533
2020-04-20 0:00:00,Maharashtra,105.3,131.8,824.53,4427.96
2020-04-20 0:00:00,Gujarat,105.26,135.04,767.69,4027.55
2020-04-20 0:00:00,Tamil Nadu,105.52,134.89,770.63,4081.47
2020-04-20 0:00:00,Karnataka,104.15,134.39,828.57,4101.8
2020-04-20 0:00:00,Rajasthan,104.09,132.64,821.78,4378.51
2020-04-21 0:00:00,Maharashtra,107.66,130.99,761.64,3792.8
2020-04-21 0:00:00,Gujarat,104.94,132.76,819.13,3578.29
2020-04-21 0:00:00,Tamil Nadu,104.82,131.78,815.45,4053.51
2020-04-21 0:00:00,Karnataka,106.05,133.9,808.28,3778.26
2020-04-21 0:00:00,Rajasthan,106.5,131.07,843.09,4114.47
2020-04-22 0:00:00,Maharashtra,105.21,131.48,842.12,4452.81
2020-04-22 0:00:00,Gujarat,106.11,132.19,847.17,4421.46
2020-04-22 0:00:00,Tamil Nadu,107.45,134.86,762.48,3735.29
2020-04-22 0:00:00,Karnataka,105.32,131.07,791.39,4457.1
2020-04-22 0:00:00,Rajasthan,106.43,130.94,757.18,4168.07
2020-04-23 0:00:00,Maharashtra,104.61,132.67,824.24,3770.82
2020-04-23 0:00:00,Gujarat,106.08,132.19,798.17,4510.75
2020-04-23 0:00:00,Tamil Nadu,106.4,129.86,752.11,4054.5
2020-04-23 0:00:00,Karnataka,106.65,131.41,825.73,3981.52
2020-04-23 0:00:00,Rajasthan,103.89,130.76,779.6,3407.28
2020-04-24 0:00:00,Maharashtra,104.63,129.69,848.43,3993.91
2020-04-24 0:00:00,Gujarat,104.82,130.92,789.9,3412.28
2020-04-24 0:00:00,Tamil Nadu,106.71,132.01,772.86,3513.01
2020-04-24 0:00:00,Karnataka,104.7,131.17,830.01,4511.87
2020-04-24 0:00:00,Rajasthan,104.83,133.81,770.42,4431.34
2020-04-25 0:00:00,Maharashtra,104.6,132.77,782.55,3633.69
2020-04-25 0:00:00,Gujarat,107.71,133.21,821,4486.03
2020-04-25 0:00:00,Tamil Nadu,105.08,133.34,823.81,4452
2020-04-25 0:00:00,Karnataka,107.27,131.33,793.71,3572.79
2020-04-25 0:00:00,Rajasthan,107.56,131.63,817.16,3879.9
2020-04-26 0:00:00,Maharashtra,104.69,130.52,757.95,4129.39
2020-04-26 0:00:00,Gujarat,104.17,132.21,811.76,4098.99
2020-04-26 0:00:00,Tamil Nadu,104.87,130.91,765.25,3644.26
2020-04-26 0:00:00,Karnataka,105.98,134.05,759.13,3661.72
2020-04-26 0:00:00,Rajasthan,106.54,130.53,768.91,3805.9
2020-04-27 0:00:00,Maharashtra,104.41,131.51,844.19,4336.36
2020-04-27 0:00:00,Gujarat,106.84,131.46,769.9,4201.58
2020-04-27 0:00:00,Tamil Nadu,104.31,130.84,769.65,3445.22
2020-04-27 0:00:00,Karnataka,107.3,130.37,837.07,4480.57
2020-04-27 0:00:00,Rajasthan,107.6,135.46,786.69,3529.87
2020-04-28 0:00:00,Maharashtra,104.59,130.92,833.43,3687.98
2020-04-28 0:00:00,Gujarat,104.48,131.85,815.04,3453.53
2020-04-28 0:00:00,Tamil Nadu,107.07,134.62,830.73,4576.49
2020-04-28 0:00:00,Karnataka,106.87,133.71,827.12,4117.81
2020-04-28 0:00:00,Rajasthan,105.09,133.21,784.57,4089.08
2020-04-29 0:00:00,Maharashtra,107.26,129.52,778.02,3875.46
2020-04-29 0:00:00,Gujarat,106.06,132.74,828.25,4413.1
2020-04-29 0:00:00,Tamil Nadu,108.11,131.75,779.95,4119.54
2020-04-29 0:00:00,Karnataka,104.72,133.03,836.07,4217.76
2020-04-29 0:00:00,Rajasthan,106.17,132.74,812.05,4184.79
2020-04-30 0:00:00,Maharashtra,107.73,131.09,800.46,3869.65
2020-04-30 0:00:00,Gujarat,104.86,130.5,811.79,3553.65
2020-04-30 0:00:00,Tamil Nadu,107.64,129.83,787.27,3699.12
2020-04-30 0:00:00,Karnataka,106.36,134.12,835.67,4468.68
2020-04-30 0:00:00,Rajasthan,104.21,134.61,795.59,3567.98
2020-05-01 0:00:00,Maharashtra,104.28,133.25,767.19,4134.36
2020-05-01 0:00:00,Gujarat,107.39,129.73,801.86,4117.1
2020-05-01 0:00:00,Tamil Nadu,104.8,134.41,767.14,3576.28
2020-05-01 0:00:00,Karnataka,106.32,135.27,761.96,4396.73
2020-05-01 0:00:00,Rajasthan,106.32,129.55,763.56,4056.3
2020-05-02 0:00:00,Maharashtra,104.56,133.92,768.37,4563.45
2020-05-02 0:00:00,Gujarat,104.3,129.33,827.2,3969.14
2020-05-02 0:00:00,Tamil Nadu,105.46,129.79,848.74,4537.57
2020-05-02 0:00:00,Karnataka,107.67,133.15,821.72,4215.32
2020-05-02 0:00:00,Rajasthan,107.74,129.41,834.13,3579.01
2020-05-03 0:00:00,Maharashtra,108.23,130.78,767.81,4575.49
2020-05-03 0:00:00,Gujarat,107.82,130.32,764.69,4354.27
2020-05-03 0:00:00,Tamil Nadu,107.62,132.67,795.72,3904
2020-05-03 0:00:00,Karnataka,106.01,132.71,827.93,3902.57
2020-05-03 0:00:00,Rajasthan,107.92,130.82,776.76,4335.73
2020-05-04 0:00:00,Maharashtra,105.51,133.61,780.18,4402.25
2020-05-04 0:00:00,Gujarat,104.71,131.5,849.69,3654.4
2020-05-04 0:00:00,Tamil Nadu,104.8,134.43,794.83,4355.03
2020-05-04 0:00:00,Karnataka,105.52,133.74,756.93,4314.19
2020-05-04 0:00:00,Rajasthan,106.18,132.44,840.31,3614.04
2020-05-05 0:00:00,Maharashtra,105.36,133.42,776.4,3715.58
2020-05-05 0:00:00,Gujarat,107.11,130.9,767.49,4593.13
2020-05-05 0:00:00,Tamil Nadu,108.27,130.1,822.51,4390.57
2020-05-05 0:00:00,Karnataka,105.11,130.15,841.62,4386.49
2020-05-05 0:00:00,Rajasthan,104.72,131.29,831.68,3403.97
2020-05-06 0:00:00,Maharashtra,106.34,134.17,798.3,4183.81
2020-05-06 0:00:00,Gujarat,105.89,134.52,771.63,4005.57
2020-05-06 0:00:00,Tamil Nadu,106.76,133.38,789.93,4153.43
2020-05-06 0:00:00,Karnataka,105.08,131.94,785.67,4381.29
2020-05-06 0:00:00,Rajasthan,106.57,132.19,816.47,3577.33
2020-05-07 0:00:00,Maharashtra,108.41,130.41,834.82,4226.65
2020-05-07 0:00:00,Gujarat,106.53,134.05,794.53,3935.35
2020-05-07 0:00:00,Tamil Nadu,105.72,133.15,768.97,4137.69
2020-05-07 0:00:00,Karnataka,107.2,134.18,755.77,4057.07
2020-05-07 0:00:00,Rajasthan,108.35,133.82,825.94,4109.84
2020-05-08 0:00:00,Maharashtra,105.09,132.67,793.68,3864.33
2020-05-08 0:00:00,Gujarat,107.56,133.51,822.79,3859.17
2020-05-08 0:00:00,Tamil Nadu,106.81,133.95,800.49,3878.2
2020-05-08 0:00:00,Karnataka,104.84,132.73,754.74,4232.98
2020-05-08 0:00:00,Rajasthan,105.58,132.16,843.16,4397.54
2020-05-09 0:00:00,Maharashtra,107.63,134.39,816.41,4386.7
2020-05-09 0:00:00,Gujarat,106.22,132.03,800.39,4131.66
2020-05-09 0:00:00,Tamil Nadu,108.01,129.15,796.85,4153.79
2020-05-09 0:00:00,Karnataka,107.82,132.37,837.81,4492.18
2020-05-09 0:00:00,Rajasthan,106.84,131.25,831.14,3419.07
2020-05-10 0:00:00,Maharashtra,106.43,131.39,843.26,3542.74
2020-05-10 0:00:00,Gujarat,107.73,134.88,840.19,4149.96
2020-05-10 0:00:00,Tamil Nadu,106.11,131.32,842.22,4325.36
2020-05-10 0:00:00,Karnataka,104.79,133.2,843.28,4524.77
2020-05-10 0:00:00,Rajasthan,106.79,133.22,782.98,3902.95
2020-05-11 0:00:00,Maharashtra,108.48,130.59,783.95,4134.09
2020-05-11 0:00:00,Gujarat,106.07,133.4,786.34,3564.88
2020-05-11 0:00:00,Tamil Nadu,106.78,133.43,777.4,3469.72
2020-05-11 0:00:00,Karnataka,106.27,132.29,763.98,4566.19
2020-05-11 0:00:00,Rajasthan,106.68,134.59,758.14,3686.85
2020-05-12 0:00:00,Maharashtra,108.07,134.41,788.93,3437.3
2020-05-12 0:00:00,Gujarat,106.01,129.9,832.97,4120.33
2020-05-12 0:00:00,Tamil Nadu,107.78,131.15,766.69,3792.09
2020-05-12 0:00:00,Karnataka,106.11,131.86,781.2,4563.08
2020-05-12 0:00:00,Rajasthan,105.81,129.66,839.3,3841.08
2020-05-13 0:00:00,Maharashtra,106.5,132.6,775.5,4152.24
2020-05-13 0:00:00,Gujarat,107.42,132.92,810.5,4455.32
2020-05-13 0:00:00,Tamil Nadu,107.95,131.43,791.63,4195.76
2020-05-13 0:00:00,Karnataka,105.12,131.14,844.36,4043.66
2020-05-13 0:00:00,Rajasthan,106.81,129.11,821.9,3861.16
2020-05-14 0:00:00,Maharashtra,105.22,131.73,816.45,3787.32
2020-05-14 0:00:00,Gujarat,107.79,131,836.79,4409.42
2020-05-14 0:00:00,Tamil Nadu,106.91,129.51,791.45,3689.41
2020-05-14 0:00:00,Karnataka,108.27,131.05,762.21,4158.22
2020-05-14 0:00:00,Rajasthan,106.56,133.48,817.38,3449.65
2020-05-15 0:00:00,Maharashtra,104.98,133.24,834.75,4532.85
2020-05-15 0:00:00,Gujarat,105.65,134.36,785.35,3872.98
2020-05-15 0:00:00,Tamil Nadu,106.95,130.04,750.23,3558.1
2020-05-15 0:00:00,Karnataka,105.07,129.26,753.88,3776.11
2020-05-15 0:00:00,Rajasthan,107.84,130.3,819.47,3658.92
2020-05-16 0:00:00,Maharashtra,108.71,132.95,825.05,3413.82
2020-05-16 0:00:00,Gujarat,106.16,131.7,820.83,3459.77
2020-05-16 0:00:00,Tamil Nadu,107.74,129.73,828.35,3716.44
2020-05-16 0:00:00,Karnataka,104.96,130.71,837.01,3672.27
2020-05-16 0:00:00,Rajasthan,108.01,130.77,808.05,4484.6
2020-05-17 0:00:00,Maharashtra,107.35,129.56,832.42,4151.8
2020-05-17 0:00:00,Gujarat,106.67,133.04,828.95,3671.68
2020-05-17 0:00:00,Tamil Nadu,108.27,130.81,786.51,4112.24
2020-05-17 0:00:00,Karnataka,108.27,132.68,839.76,3898.55
2020-05-17 0:00:00,Rajasthan,106.09,132.58,783.33,3821.44
2020-05-18 0:00:00,Maharashtra,105.51,130.34,829.14,4332.91
2020-05-18 0:00:00,Gujarat,107.07,128.89,842.25,3884.07
2020-05-18 0:00:00,Tamil Nadu,108.32,132.47,795.38,4281.52
2020-05-18 0:00:00,Karnataka,107.39,131.09,814.04,4244.63
2020-05-18 0:00:00,Rajasthan,107.2,133.66,752.71,3671.77
2020-05-19 0:00:00,Maharashtra,105.9,133.88,754,4419.81
2020-05-19 0:00:00,Gujarat,105.85,129.07,784.73,3654.09
2020-05-19 0:00:00,Tamil Nadu,105.4,131.64,818.6,4327.64
2020-05-19 0:00:00,Karnataka,107.46,133.62,800.81,4308.36
2020-05-19 0:00:00,Rajasthan,108.06,133.26,841.69,3512.97
2020-05-20 0:00:00,Maharashtra,105.51,132.96,770.67,4038.81
2020-05-20 0:00:00,Gujarat,106.13,133.73,844.29,4330.4
2020-05-20 0:00:00,Tamil Nadu,106.16,132.18,816.17,3856.69
2020-05-20 0:00:00,Karnataka,106.65,131.61,811.03,3402.38
2020-05-20 0:00:00,Rajasthan,108.78,131.56,810.67,4562.58
2020-05-21 0:00:00,Maharashtra,108.45,132.53,828.67,3940.2
2020-05-21 0:00:00,Gujarat,105.67,131.37,763.03,3764.8
2020-05-21 0:00:00,Tamil Nadu,108.5,132.46,843.15,4586.34
2020-05-21 0:00:00,Karnataka,106.39,128.69,801.72,4310.98
2020-05-21 0:00:00,Rajasthan,106.03,131.62,828.69,3757.65
2020-05-22 0:00:00,Maharashtra,108.31,128.93,803.98,4545.85
2020-05-22 0:00:00,Gujarat,107.76,130.94,752.24,4166.22
2020-05-22 0:00:00,Tamil Nadu,106.27,131.57,782.26,3996.12
2020-05-22 0:00:00,Karnataka,105.74,132.52,842.04,4116.14
2020-05-22 0:00:00,Rajasthan,106.94,131.99,831.15,4439.09
2020-05-23 0:00:00,Maharashtra,105.86,128.4,835.81,4043.39
2020-05-23 0:00:00,Gujarat,107.93,131.13,761.73,3466.98
2020-05-23 0:00:00,Tamil Nadu,109.11,132.22,766.85,3413.3
2020-05-23 0:00:00,Karnataka,107.29,129.32,825.18,3492.89
2020-05-23 0:00:00,Rajasthan,108.51,130.08,756.22,4135.45
2020-05-24 0:00:00,Maharashtra,106.7,133.04,758.15,4447.1
2020-05-24 0:00:00,Gujarat,106.34,129.44,755.16,3928.03
2020-05-24 0:00:00,Tamil Nadu,105.41,133.99,787.43,4579.43
2020-05-24 0:00:00,Karnataka,108.46,129.81,765.45,3792.99
2020-05-24 0:00:00,Rajasthan,105.81,131.34,789.55,3516
2020-05-25 0:00:00,Maharashtra,105.33,131.16,769.39,4257.63
2020-05-25 0:00:00,Gujarat,108.49,130.36,761.45,3887.66
2020-05-25 0:00:00,Tamil Nadu,107.09,131.07,810,4425.72
2020-05-25 0:00:00,Karnataka,109.01,128.24,825.49,4336.8
2020-05-25 0:00:00,Rajasthan,106.47,130.53,784.38,3531.55
2020-05-26 0:00:00,Maharashtra,107.48,128.24,778.31,3726.7
2020-05-26 0:00:00,Gujarat,108.63,132.38,773.89,4422.98
2020-05-26 0:00:00,Tamil Nadu,108.19,132.13,772.62,3553.48
2020-05-26 0:00:00,Karnataka,105.96,131.6,778.77,4278.26
2020-05-26 0:00:00,Rajasthan,106.17,130.01,827.74,3616.38
2020-05-27 0:00:00,Maharashtra,107.32,132.89,823.28,4379.28
2020-05-27 0:00:00,Gujarat,106.22,129.88,840.61,3763.23
2020-05-27 0:00:00,Tamil Nadu,106.45,130.93,818.57,3762.95
2020-05-27 0:00:00,Karnataka,107.17,128.26,755.27,3503.43
2020-05-27 0:00:00,Rajasthan,107.32,129.74,828.47,3804.11
2020-05-28 0:00:00,Maharashtra,106.68,129.73,772.3,3675.8
2020-05-28 0:00:00,Gujarat,107.18,132.43,773.52,4036.33
2020-05-28 0:00:00,Tamil Nadu,107.55,131.55,763.36,4103.22
2020-05-28 0:00:00,Karnataka,108.67,133.37,780.36,3442.08
2020-05-28 0:00:00,Rajasthan,107.2,130.58,848.07,4165.46
2020-05-29 0:00:00,Maharashtra,106.93,133.9,824.11,3626.52
2020-05-29 0:00:00,Gujarat,107.14,131.8,800.3,3873.12
2020-05-29 0:00:00,Tamil Nadu,107.67,128.27,820.04,3980.65
2020-05-29 0:00:00,Karnataka,107.19,133.79,800.88,3832.64
2020-05-29 0:00:00,Rajasthan,107.96,132.87,848.25,4123.97
2020-05-30 0:00:00,Maharashtra,106.53,133.12,848.31,4148.33
2020-05-30 0:00:00,Gujarat,109.18,128.51,795.35,3805.83
2020-05-30 0:00:00,Tamil Nadu,107.21,132.36,767.31,4297.67
