Date,State,Peak_Load_MW,Base_Load_MW,Industrial_%,Residential_%,EV_Load_MW,Temperature,Demand_Growth_%
2020-03-05 0:00:00,Maharashtra,6023.6,4216.52,47,49,205.12,34,2.56
2020-03-05 0:00:00,Gujarat,5122,3585.4,39,53,205.12,23,2.56
2020-03-05 0:00:00,Tamil Nadu,5603.8,3922.66,42,47,205.12,27,2.56
2020-03-05 0:00:00,Karnataka,4504.2,3152.94,40,52,205.12,40,2.56
2020-03-05 0:00:00,Rajasthan,3982.4,2787.68,41,50,205.12,20,2.56
2020-03-06 0:00:00,Maharashtra,6338,4436.6,41,59,205.2,44,2.6
2020-03-06 0:00:00,Gujarat,5141,3598.7,35,53,205.2,32,2.6
2020-03-06 0:00:00,Tamil Nadu,5756,4029.2,49,48,205.2,15,2.6
2020-03-06 0:00:00,Karnataka,4422,3095.4,47,57,205.2,43,2.6
2020-03-06 0:00:00,Rajasthan,3856,2699.2,46,60,205.2,18,2.6
2020-03-07 0:00:00,Maharashtra,6294.4,4406.08,44,45,205.28,36,2.64
2020-03-07 0:00:00,Gujarat,5116,3581.2,36,41,205.28,22,2.64
2020-03-07 0:00:00,Tamil Nadu,5809.2,4066.44,46,49,205.28,21,2.64
2020-03-07 0:00:00,Karnataka,4380.8,3066.56,46,55,205.28,37,2.64
2020-03-07 0:00:00,Rajasthan,4339.6,3037.72,45,49,205.28,25,2.64
2020-03-08 0:00:00,Maharashtra,6342.8,4439.96,40,55,205.36,35,2.68
2020-03-08 0:00:00,Gujarat,5247,3672.9,45,46,205.36,15,2.68
2020-03-08 0:00:00,Tamil Nadu,5427.4,3799.18,35,50,205.36,22,2.68
2020-03-08 0:00:00,Karnataka,4449.6,3114.72,35,42,205.36,21,2.68
2020-03-08 0:00:00,Rajasthan,3954.2,2767.94,50,56,205.36,37,2.68
2020-03-09 0:00:00,Maharashtra,6354.2,4447.94,42,42,205.44,29,2.72
2020-03-09 0:00:00,Gujarat,5136,3595.2,42,46,205.44,30,2.72
2020-03-09 0:00:00,Tamil Nadu,5617.6,3932.32,50,48,205.44,38,2.72
2020-03-09 0:00:00,Karnataka,4752.4,3326.68,41,59,205.44,21,2.72
2020-03-09 0:00:00,Rajasthan,3885.8,2720.06,39,47,205.44,23,2.72
2020-03-10 0:00:00,Maharashtra,6004.6,4203.22,42,55,205.52,25,2.76
2020-03-10 0:00:00,Gujarat,5086,3560.2,43,46,205.52,25,2.76
2020-03-10 0:00:00,Tamil Nadu,5672.8,3970.96,38,55,205.52,39,2.76
2020-03-10 0:00:00,Karnataka,4713.2,3299.24,36,42,205.52,32,2.76
2020-03-10 0:00:00,Rajasthan,3862.4,2703.68,48,51,205.52,30,2.76
2020-03-11 0:00:00,Maharashtra,6132,4292.4,43,59,205.6,42,2.8
2020-03-11 0:00:00,Gujarat,5257,3679.9,45,56,205.6,25,2.8
2020-03-11 0:00:00,Tamil Nadu,5739,4017.3,50,41,205.6,40,2.8
2020-03-11 0:00:00,Karnataka,4833,3383.1,46,54,205.6,25,2.8
2020-03-11 0:00:00,Rajasthan,4236,2965.2,41,40,205.6,31,2.8
2020-03-12 0:00:00,Maharashtra,6397.4,4478.18,36,47,205.68,38,2.84
2020-03-12 0:00:00,Gujarat,5292,3704.4,45,51,205.68,28,2.84
2020-03-12 0:00:00,Tamil Nadu,5691.2,3983.84,49,46,205.68,27,2.84
2020-03-12 0:00:00,Karnataka,4713.8,3299.66,37,54,205.68,42,2.84
2020-03-12 0:00:00,Rajasthan,4294.6,3006.22,44,56,205.68,24,2.84
2020-03-13 0:00:00,Maharashtra,6085.8,4260.06,44,54,205.76,40,2.88
2020-03-13 0:00:00,Gujarat,5001,3500.7,39,52,205.76,38,2.88
2020-03-13 0:00:00,Tamil Nadu,5808.4,4065.88,35,51,205.76,44,2.88
2020-03-13 0:00:00,Karnataka,4388.6,3072.02,49,60,205.76,33,2.88
2020-03-13 0:00:00,Rajasthan,4302.2,3011.54,38,42,205.76,15,2.88
2020-03-14 0:00:00,Maharashtra,6249.2,4374.44,44,57,205.84,29,2.92
2020-03-14 0:00:00,Gujarat,4921,3444.7,41,59,205.84,15,2.92
2020-03-14 0:00:00,Tamil Nadu,5410.6,3787.42,43,41,205.84,36,2.92
2020-03-14 0:00:00,Karnataka,4742.4,3319.68,48,59,205.84,26,2.92
2020-03-14 0:00:00,Rajasthan,4231.8,2962.26,37,49,205.84,32,2.92
2020-03-15 0:00:00,Maharashtra,5999.6,4199.72,43,60,205.92,26,2.96
2020-03-15 0:00:00,Gujarat,5128,3589.6,41,47,205.92,37,2.96
2020-03-15 0:00:00,Tamil Nadu,5816.8,4071.76,44,60,205.92,21,2.96
2020-03-15 0:00:00,Karnataka,4879.2,3415.44,39,57,205.92,25,2.96
2020-03-15 0:00:00,Rajasthan,4044.4,2831.08,36,44,205.92,35,2.96
2020-03-16 0:00:00,Maharashtra,6242,4369.4,41,58,206,29,3
2020-03-16 0:00:00,Gujarat,4953,3467.1,50,48,206,28,3
2020-03-16 0:00:00,Tamil Nadu,5592,3914.4,37,41,206,26,3
2020-03-16 0:00:00,Karnataka,4667,3266.9,49,59,206,27,3
2020-03-16 0:00:00,Rajasthan,3970,2779,36,48,206,26,3
2020-03-17 0:00:00,Maharashtra,6365.4,4455.78,44,49,206.08,18,3.04
2020-03-17 0:00:00,Gujarat,5070,3549,41,46,206.08,18,3.04
2020-03-17 0:00:00,Tamil Nadu,5668.2,3967.74,40,54,206.08,27,3.04
2020-03-17 0:00:00,Karnataka,4412.8,3088.96,36,48,206.08,44,3.04
2020-03-17 0:00:00,Rajasthan,3904.6,2733.22,48,44,206.08,33,3.04
2020-03-18 0:00:00,Maharashtra,6045.8,4232.06,46,45,206.16,19,3.08
2020-03-18 0:00:00,Gujarat,5091,3563.7,38,59,206.16,41,3.08
2020-03-18 0:00:00,Tamil Nadu,5798.4,4058.88,36,48,206.16,38,3.08
2020-03-18 0:00:00,Karnataka,4616.6,3231.62,48,41,206.16,40,3.08
2020-03-18 0:00:00,Rajasthan,3899.2,2729.44,36,41,206.16,36,3.08
2020-03-19 0:00:00,Maharashtra,6167.2,4317.04,36,40,206.24,24,3.12
2020-03-19 0:00:00,Gujarat,5159,3611.3,40,43,206.24,34,3.12
2020-03-19 0:00:00,Tamil Nadu,5432.6,3802.82,35,40,206.24,38,3.12
2020-03-19 0:00:00,Karnataka,4505.4,3153.78,49,59,206.24,30,3.12
2020-03-19 0:00:00,Rajasthan,4095.8,2867.06,48,53,206.24,25,3.12
2020-03-20 0:00:00,Maharashtra,6293.6,4405.52,38,45,206.32,28,3.16
2020-03-20 0:00:00,Gujarat,5274,3691.8,41,40,206.32,19,3.16
2020-03-20 0:00:00,Tamil Nadu,5615.8,3931.06,46,58,206.32,25,3.16
2020-03-20 0:00:00,Karnataka,4499.2,3149.44,43,55,206.32,40,3.16
2020-03-20 0:00:00,Rajasthan,4205.4,2943.78,43,51,206.32,27,3.16
2020-03-21 0:00:00,Maharashtra,5945,4161.5,49,57,206.4,43,3.2
2020-03-21 0:00:00,Gujarat,5331,3731.7,47,58,206.4,15,3.2
2020-03-21 0:00:00,Tamil Nadu,5788,4051.6,45,43,206.4,25,3.2
2020-03-21 0:00:00,Karnataka,4833,3383.1,38,59,206.4,36,3.2
2020-03-21 0:00:00,Rajasthan,4297,3007.9,47,54,206.4,40,3.2
2020-03-22 0:00:00,Maharashtra,6099.4,4269.58,46,50,206.48,36,3.24
2020-03-22 0:00:00,Gujarat,5055,3538.5,36,45,206.48,40,3.24
2020-03-22 0:00:00,Tamil Nadu,5670.2,3969.14,38,54,206.48,24,3.24
2020-03-22 0:00:00,Karnataka,4799.8,3359.86,36,53,206.48,36,3.24
2020-03-22 0:00:00,Rajasthan,4079.6,2855.72,43,60,206.48,32,3.24
2020-03-23 0:00:00,Maharashtra,6206.8,4344.76,42,59,206.56,43,3.28
2020-03-23 0:00:00,Gujarat,5245,3671.5,37,45,206.56,20,3.28
2020-03-23 0:00:00,Tamil Nadu,5495.4,3846.78,48,52,206.56,18,3.28
2020-03-23 0:00:00,Karnataka,4598.6,3219.02,45,56,206.56,33,3.28
2020-03-23 0:00:00,Rajasthan,3969.2,2778.44,46,60,206.56,33,3.28
2020-03-24 0:00:00,Maharashtra,6406.2,4484.34,47,58,206.64,40,3.32
2020-03-24 0:00:00,Gujarat,5301,3710.7,38,57,206.64,44,3.32
2020-03-24 0:00:00,Tamil Nadu,5683.6,3978.52,49,46,206.64,19,3.32
2020-03-24 0:00:00,Karnataka,4695.4,3286.78,36,50,206.64,42,3.32
2020-03-24 0:00:00,Rajasthan,4216.8,2951.76,43,48,206.64,23,3.32
2020-03-25 0:00:00,Maharashtra,5988.6,4192.02,36,48,206.72,15,3.36
2020-03-25 0:00:00,Gujarat,5219,3653.3,42,50,206.72,30,3.36
2020-03-25 0:00:00,Tamil Nadu,5918.8,4143.16,45,58,206.72,37,3.36
2020-03-25 0:00:00,Karnataka,4818.2,3372.74,46,58,206.72,33,3.36
2020-03-25 0:00:00,Rajasthan,3986.4,2790.48,48,60,206.72,18,3.36
2020-03-26 0:00:00,Maharashtra,6432,4502.4,48,54,206.8,36,3.4
2020-03-26 0:00:00,Gujarat,5402,3781.4,48,47,206.8,36,3.4
2020-03-26 0:00:00,Tamil Nadu,5450,3815,50,57,206.8,26,3.4
2020-03-26 0:00:00,Karnataka,4855,3398.5,42,54,206.8,16,3.4
2020-03-26 0:00:00,Rajasthan,4314,3019.8,42,47,206.8,15,3.4
2020-03-27 0:00:00,Maharashtra,6181.4,4326.98,42,48,206.88,34,3.44
2020-03-27 0:00:00,Gujarat,5068,3547.6,49,57,206.88,29,3.44
2020-03-27 0:00:00,Tamil Nadu,5526.2,3868.34,50,58,206.88,38,3.44
2020-03-27 0:00:00,Karnataka,4686.8,3280.76,43,45,206.88,29,3.44
2020-03-27 0:00:00,Rajasthan,4142.6,2899.82,47,49,206.88,31,3.44
2020-03-28 0:00:00,Maharashtra,6106.8,4274.76,49,60,206.96,26,3.48
2020-03-28 0:00:00,Gujarat,5120,3584,50,58,206.96,15,3.48
2020-03-28 0:00:00,Tamil Nadu,5900.4,4130.28,50,40,206.96,18,3.48
2020-03-28 0:00:00,Karnataka,4773.6,3341.52,47,41,206.96,19,3.48
2020-03-28 0:00:00,Rajasthan,4218.2,2952.74,44,60,206.96,38,3.48
2020-03-29 0:00:00,Maharashtra,6276.2,4393.34,40,48,207.04,35,3.52
2020-03-29 0:00:00,Gujarat,5268,3687.6,41,42,207.04,15,3.52
2020-03-29 0:00:00,Tamil Nadu,5574.6,3902.22,49,40,207.04,26,3.52
2020-03-29 0:00:00,Karnataka,4794.4,3356.08,39,52,207.04,16,3.52
2020-03-29 0:00:00,Rajasthan,4248.8,2974.16,37,57,207.04,20,3.52
2020-03-30 0:00:00,Maharashtra,6345.6,4441.92,46,58,207.12,24,3.56
2020-03-30 0:00:00,Gujarat,5428,3799.6,42,57,207.12,45,3.56
2020-03-30 0:00:00,Tamil Nadu,5660.8,3962.56,42,40,207.12,23,3.56
2020-03-30 0:00:00,Karnataka,4773.2,3341.24,38,53,207.12,44,3.56
2020-03-30 0:00:00,Rajasthan,4201.4,2940.98,50,44,207.12,29,3.56
2020-03-31 0:00:00,Maharashtra,6141,4298.7,43,50,207.2,39,3.6
2020-03-31 0:00:00,Gujarat,5403,3782.1,35,57,207.2,36,3.6
2020-03-31 0:00:00,Tamil Nadu,5580,3906,39,45,207.2,38,3.6
2020-03-31 0:00:00,Karnataka,4809,3366.3,36,42,207.2,43,3.6
2020-03-31 0:00:00,Rajasthan,4262,2983.4,50,51,207.2,22,3.6
2020-04-01 0:00:00,Maharashtra,7369.16,5158.41,36,56,207.28,24,3.64
2020-04-01 0:00:00,Gujarat,5892.3,4124.61,50,42,207.28,33,3.64
2020-04-01 0:00:00,Tamil Nadu,6439.23,4507.46,36,44,207.28,24,3.64
2020-04-01 0:00:00,Karnataka,5205.37,3643.76,49,53,207.28,45,3.64
2020-04-01 0:00:00,Rajasthan,4589.44,3212.61,42,60,207.28,18,3.64
2020-04-02 0:00:00,Maharashtra,7229.92,5060.94,42,41,207.36,26,3.68
2020-04-02 0:00:00,Gujarat,5916.6,4141.62,43,52,207.36,31,3.68
2020-04-02 0:00:00,Tamil Nadu,6715.76,4701.03,45,41,207.36,25,3.68
2020-04-02 0:00:00,Karnataka,5354.44,3748.11,43,41,207.36,22,3.68
2020-04-02 0:00:00,Rajasthan,4981.28,3486.9,45,53,207.36,42,3.68
2020-04-03 0:00:00,Maharashtra,6994.68,4896.28,41,56,207.44,18,3.72
2020-04-03 0:00:00,Gujarat,5813.9,4069.73,41,60,207.44,26,3.72
2020-04-03 0:00:00,Tamil Nadu,6512.29,4558.6,44,55,207.44,28,3.72
2020-04-03 0:00:00,Karnataka,5276.51,3693.56,48,51,207.44,33,3.72
2020-04-03 0:00:00,Rajasthan,4799.12,3359.38,36,53,207.44,37,3.72
2020-04-04 0:00:00,Maharashtra,6974.44,4882.11,37,43,207.52,35,3.76
2020-04-04 0:00:00,Gujarat,6052.2,4236.54,49,59,207.52,37,3.76
2020-04-04 0:00:00,Tamil Nadu,6717.82,4702.47,36,47,207.52,28,3.76
2020-04-04 0:00:00,Karnataka,5321.58,3725.11,46,47,207.52,27,3.76
2020-04-04 0:00:00,Rajasthan,4672.96,3271.07,39,55,207.52,44,3.76
2020-04-05 0:00:00,Maharashtra,6925.2,4847.64,39,59,207.6,16,3.8
2020-04-05 0:00:00,Gujarat,5981.5,4187.05,50,55,207.6,18,3.8
2020-04-05 0:00:00,Tamil Nadu,6557.35,4590.14,46,55,207.6,45,3.8
2020-04-05 0:00:00,Karnataka,5162.65,3613.86,43,52,207.6,37,3.8
2020-04-05 0:00:00,Rajasthan,4769.8,3338.86,35,52,207.6,40,3.8
2020-04-06 0:00:00,Maharashtra,6914.96,4840.47,48,53,207.68,41,3.84
2020-04-06 0:00:00,Gujarat,5904.8,4133.36,36,43,207.68,45,3.84
2020-04-06 0:00:00,Tamil Nadu,6643.88,4650.72,39,43,207.68,41,3.84
2020-04-06 0:00:00,Karnataka,5184.72,3629.3,39,52,207.68,35,3.84
2020-04-06 0:00:00,Rajasthan,4642.64,3249.85,38,50,207.68,24,3.84
2020-04-07 0:00:00,Maharashtra,7167.72,5017.4,46,42,207.76,23,3.88
2020-04-07 0:00:00,Gujarat,6118.1,4282.67,50,46,207.76,28,3.88
2020-04-07 0:00:00,Tamil Nadu,6791.41,4753.99,35,59,207.76,17,3.88
2020-04-07 0:00:00,Karnataka,5276.79,3693.75,35,49,207.76,37,3.88
2020-04-07 0:00:00,Rajasthan,4917.48,3442.24,35,57,207.76,27,3.88
2020-04-08 0:00:00,Maharashtra,6958.48,4870.94,45,53,207.84,29,3.92
2020-04-08 0:00:00,Gujarat,6212.4,4348.68,50,41,207.84,33,3.92
2020-04-08 0:00:00,Tamil Nadu,6402.94,4482.06,39,48,207.84,20,3.92
2020-04-08 0:00:00,Karnataka,5593.86,3915.7,49,58,207.84,23,3.92
2020-04-08 0:00:00,Rajasthan,4925.32,3447.72,40,58,207.84,36,3.92
2020-04-09 0:00:00,Maharashtra,7088.24,4961.77,35,55,207.92,45,3.96
2020-04-09 0:00:00,Gujarat,6220.7,4354.49,47,40,207.92,24,3.96
2020-04-09 0:00:00,Tamil Nadu,6780.47,4746.33,36,44,207.92,36,3.96
2020-04-09 0:00:00,Karnataka,5344.93,3741.45,41,45,207.92,22,3.96
2020-04-09 0:00:00,Rajasthan,4658.16,3260.71,50,49,207.92,15,3.96
2020-04-10 0:00:00,Maharashtra,7179,5025.3,42,42,208,29,4
2020-04-10 0:00:00,Gujarat,6181,4326.7,40,48,208,22,4
2020-04-10 0:00:00,Tamil Nadu,6401,4480.7,48,53,208,41,4
2020-04-10 0:00:00,Karnataka,5573,3901.1,39,55,208,16,4
2020-04-10 0:00:00,Rajasthan,4577,3203.9,44,50,208,30,4
2020-04-11 0:00:00,Maharashtra,7187.76,5031.43,50,53,208.08,17,4.04
2020-04-11 0:00:00,Gujarat,6179.3,4325.51,38,43,208.08,38,4.04
2020-04-11 0:00:00,Tamil Nadu,6764.53,4735.17,46,54,208.08,28,4.04
2020-04-11 0:00:00,Karnataka,5375.07,3762.55,41,51,208.08,28,4.04
2020-04-11 0:00:00,Rajasthan,4664.84,3265.39,36,43,208.08,37,4.04
2020-04-12 0:00:00,Maharashtra,7405.52,5183.86,43,56,208.16,15,4.08
2020-04-12 0:00:00,Gujarat,5884.6,4119.22,38,55,208.16,36,4.08
2020-04-12 0:00:00,Tamil Nadu,6459.06,4521.34,44,50,208.16,30,4.08
2020-04-12 0:00:00,Karnataka,5545.14,3881.6,41,46,208.16,35,4.08
2020-04-12 0:00:00,Rajasthan,4894.68,3426.28,50,60,208.16,44,4.08
2020-04-13 0:00:00,Maharashtra,7354.28,5148,40,45,208.24,34,4.12
2020-04-13 0:00:00,Gujarat,5882.9,4118.03,36,45,208.24,22,4.12
2020-04-13 0:00:00,Tamil Nadu,6417.59,4492.31,45,45,208.24,30,4.12
2020-04-13 0:00:00,Karnataka,5575.21,3902.65,38,56,208.24,27,4.12
2020-04-13 0:00:00,Rajasthan,4544.52,3181.16,40,50,208.24,43,4.12
2020-04-14 0:00:00,Maharashtra,7402.04,5181.43,44,44,208.32,45,4.16
2020-04-14 0:00:00,Gujarat,5754.2,4027.94,47,45,208.32,19,4.16
2020-04-14 0:00:00,Tamil Nadu,6394.12,4475.88,36,42,208.32,28,4.16
2020-04-14 0:00:00,Karnataka,5562.28,3893.6,47,59,208.32,23,4.16
2020-04-14 0:00:00,Rajasthan,4895.36,3426.75,50,48,208.32,30,4.16
2020-04-15 0:00:00,Maharashtra,7274.8,5092.36,42,43,208.4,41,4.2
2020-04-15 0:00:00,Gujarat,5886.5,4120.55,48,44,208.4,45,4.2
2020-04-15 0:00:00,Tamil Nadu,6366.65,4456.65,44,44,208.4,31,4.2
2020-04-15 0:00:00,Karnataka,5366.35,3756.45,35,56,208.4,36,4.2
2020-04-15 0:00:00,Rajasthan,4808.2,3365.74,45,44,208.4,35,4.2
2020-04-16 0:00:00,Maharashtra,7431.56,5202.09,36,42,208.48,17,4.24
2020-04-16 0:00:00,Gujarat,5995.8,4197.06,43,46,208.48,45,4.24
2020-04-16 0:00:00,Tamil Nadu,6709.18,4696.43,36,42,208.48,29,4.24
2020-04-16 0:00:00,Karnataka,5594.42,3916.09,42,44,208.48,44,4.24
2020-04-16 0:00:00,Rajasthan,4775.04,3342.53,48,40,208.48,15,4.24
2020-04-17 0:00:00,Maharashtra,7089.32,4962.52,38,50,208.56,18,4.28
2020-04-17 0:00:00,Gujarat,5943.1,4160.17,38,47,208.56,36,4.28
2020-04-17 0:00:00,Tamil Nadu,6572.71,4600.9,48,59,208.56,37,4.28
2020-04-17 0:00:00,Karnataka,5427.49,3799.24,40,58,208.56,20,4.28
2020-04-17 0:00:00,Rajasthan,4549.88,3184.92,36,46,208.56,34,4.28
2020-04-18 0:00:00,Maharashtra,7022.08,4915.46,46,59,208.64,40,4.32
2020-04-18 0:00:00,Gujarat,6143.4,4300.38,42,60,208.64,25,4.32
2020-04-18 0:00:00,Tamil Nadu,6544.24,4580.97,41,50,208.64,32,4.32
2020-04-18 0:00:00,Karnataka,5343.56,3740.49,47,41,208.64,41,4.32
2020-04-18 0:00:00,Rajasthan,4640.72,3248.5,49,49,208.64,45,4.32
2020-04-19 0:00:00,Maharashtra,7078.84,4955.19,42,48,208.72,25,4.36
2020-04-19 0:00:00,Gujarat,6076.7,4253.69,39,55,208.72,37,4.36
2020-04-19 0:00:00,Tamil Nadu,6587.77,4611.44,37,41,208.72,39,4.36
2020-04-19 0:00:00,Karnataka,5349.63,3744.74,47,49,208.72,40,4.36
2020-04-19 0:00:00,Rajasthan,4628.56,3239.99,40,58,208.72,31,4.36
2020-04-20 0:00:00,Maharashtra,6994.6,4896.22,41,50,208.8,24,4.4
2020-04-20 0:00:00,Gujarat,6187,4330.9,38,56,208.8,30,4.4
2020-04-20 0:00:00,Tamil Nadu,6632.3,4642.61,36,49,208.8,25,4.4
2020-04-20 0:00:00,Karnataka,5414.7,3790.29,38,44,208.8,35,4.4
2020-04-20 0:00:00,Rajasthan,4910.4,3437.28,35,49,208.8,40,4.4
2020-04-21 0:00:00,Maharashtra,7050.36,4935.25,45,49,208.88,37,4.44
2020-04-21 0:00:00,Gujarat,6073.3,4251.31,36,53,208.88,26,4.44
2020-04-21 0:00:00,Tamil Nadu,6793.83,4755.68,35,60,208.88,20,4.44
2020-04-21 0:00:00,Karnataka,5405.77,3784.04,39,58,208.88,37,4.44
2020-04-21 0:00:00,Rajasthan,4757.24,3330.07,43,54,208.88,31,4.44
2020-04-22 0:00:00,Maharashtra,7072.12,4950.48,50,41,208.96,39,4.48
2020-04-22 0:00:00,Gujarat,6156.6,4309.62,36,45,208.96,28,4.48
2020-04-22 0:00:00,Tamil Nadu,6426.36,4498.45,41,46,208.96,17,4.48
2020-04-22 0:00:00,Karnataka,5552.84,3886.99,49,51,208.96,38,4.48
2020-04-22 0:00:00,Rajasthan,4628.08,3239.66,49,51,208.96,44,4.48
2020-04-23 0:00:00,Maharashtra,7379.88,5165.92,41,48,209.04,15,4.52
2020-04-23 0:00:00,Gujarat,6078.9,4255.23,43,54,209.04,27,4.52
2020-04-23 0:00:00,Tamil Nadu,6564.89,4595.42,35,40,209.04,44,4.52
2020-04-23 0:00:00,Karnataka,5619.91,3933.94,36,50,209.04,42,4.52
2020-04-23 0:00:00,Rajasthan,4606.92,3224.84,42,52,209.04,22,4.52
2020-04-24 0:00:00,Maharashtra,7282.64,5097.85,44,54,209.12,37,4.56
2020-04-24 0:00:00,Gujarat,5850.2,4095.14,41,60,209.12,36,4.56
2020-04-24 0:00:00,Tamil Nadu,6606.42,4624.49,41,43,209.12,27,4.56
2020-04-24 0:00:00,Karnataka,5392.98,3775.09,42,44,209.12,21,4.56
2020-04-24 0:00:00,Rajasthan,4806.76,3364.73,50,45,209.12,44,4.56
2020-04-25 0:00:00,Maharashtra,7237.4,5066.18,42,43,209.2,18,4.6
2020-04-25 0:00:00,Gujarat,5787.5,4051.25,37,56,209.2,18,4.6
2020-04-25 0:00:00,Tamil Nadu,6829.95,4780.96,39,51,209.2,41,4.6
2020-04-25 0:00:00,Karnataka,5636.05,3945.23,47,46,209.2,23,4.6
2020-04-25 0:00:00,Rajasthan,5038.6,3527.02,36,43,209.2,18,4.6
2020-04-26 0:00:00,Maharashtra,7437.16,5206.01,42,60,209.28,37,4.64
2020-04-26 0:00:00,Gujarat,5782.8,4047.96,50,50,209.28,44,4.64
2020-04-26 0:00:00,Tamil Nadu,6678.48,4674.94,48,58,209.28,30,4.64
2020-04-26 0:00:00,Karnataka,5602.12,3921.48,44,55,209.28,32,4.64
2020-04-26 0:00:00,Rajasthan,4595.44,3216.81,46,53,209.28,22,4.64
2020-04-27 0:00:00,Maharashtra,7307.92,5115.54,46,52,209.36,45,4.68
2020-04-27 0:00:00,Gujarat,5770.1,4039.07,39,41,209.36,21,4.68
2020-04-27 0:00:00,Tamil Nadu,6521.01,4564.71,50,60,209.36,21,4.68
2020-04-27 0:00:00,Karnataka,5317.19,3722.03,44,41,209.36,42,4.68
2020-04-27 0:00:00,Rajasthan,4831.28,3381.9,50,55,209.36,38,4.68
2020-04-28 0:00:00,Maharashtra,7264.68,5085.28,41,56,209.44,21,4.72
2020-04-28 0:00:00,Gujarat,5777.4,4044.18,37,46,209.44,17,4.72
2020-04-28 0:00:00,Tamil Nadu,6550.54,4585.38,41,47,209.44,44,4.72
2020-04-28 0:00:00,Karnataka,5573.26,3901.28,47,41,209.44,42,4.72
2020-04-28 0:00:00,Rajasthan,4820.12,3374.08,41,50,209.44,33,4.72
2020-04-29 0:00:00,Maharashtra,7448.44,5213.91,47,57,209.52,42,4.76
2020-04-29 0:00:00,Gujarat,6131.7,4292.19,47,59,209.52,15,4.76
2020-04-29 0:00:00,Tamil Nadu,6761.07,4732.75,49,58,209.52,30,4.76
2020-04-29 0:00:00,Karnataka,5247.33,3673.13,44,59,209.52,42,4.76
2020-04-29 0:00:00,Rajasthan,5044.96,3531.47,49,42,209.52,33,4.76
2020-04-30 0:00:00,Maharashtra,7399.2,5179.44,50,48,209.6,15,4.8
2020-04-30 0:00:00,Gujarat,6136,4295.2,38,46,209.6,18,4.8
2020-04-30 0:00:00,Tamil Nadu,6862.6,4803.82,49,41,209.6,33,4.8
2020-04-30 0:00:00,Karnataka,5414.4,3790.08,36,54,209.6,37,4.8
2020-04-30 0:00:00,Rajasthan,4921.8,3445.26,38,57,209.6,35,4.8
2020-05-01 0:00:00,Maharashtra,7172.96,5021.07,45,47,209.68,45,4.84
2020-05-01 0:00:00,Gujarat,6214.3,4350.01,44,42,209.68,17,4.84
2020-05-01 0:00:00,Tamil Nadu,6826.13,4778.29,36,42,209.68,40,4.84
2020-05-01 0:00:00,Karnataka,5481.47,3837.03,41,48,209.68,30,4.84
2020-05-01 0:00:00,Rajasthan,5009.64,3506.75,38,46,209.68,27,4.84
2020-05-02 0:00:00,Maharashtra,6992.72,4894.9,47,53,209.76,19,4.88
2020-05-02 0:00:00,Gujarat,5810.6,4067.42,46,53,209.76,43,4.88
2020-05-02 0:00:00,Tamil Nadu,6585.66,4609.96,36,55,209.76,35,4.88
2020-05-02 0:00:00,Karnataka,5564.54,3895.18,40,43,209.76,31,4.88
2020-05-02 0:00:00,Rajasthan,4949.48,3464.64,49,49,209.76,29,4.88
2020-05-03 0:00:00,Maharashtra,7175.48,5022.84,47,48,209.84,45,4.92
2020-05-03 0:00:00,Gujarat,5913.9,4139.73,36,52,209.84,20,4.92
2020-05-03 0:00:00,Tamil Nadu,6591.19,4613.83,44,59,209.84,44,4.92
2020-05-03 0:00:00,Karnataka,5210.61,3647.43,45,54,209.84,24,4.92
2020-05-03 0:00:00,Rajasthan,4971.32,3479.92,39,54,209.84,38,4.92
2020-05-04 0:00:00,Maharashtra,7466.24,5226.37,44,44,209.92,20,4.96
2020-05-04 0:00:00,Gujarat,6029.2,4220.44,38,57,209.92,38,4.96
2020-05-04 0:00:00,Tamil Nadu,6825.72,4778,35,52,209.92,41,4.96
2020-05-04 0:00:00,Karnataka,5218.68,3653.08,50,52,209.92,16,4.96
2020-05-04 0:00:00,Rajasthan,4867.16,3407.01,38,45,209.92,16,4.96
2020-05-05 0:00:00,Maharashtra,7181,5026.7,46,40,210,20,5
2020-05-05 0:00:00,Gujarat,6250.5,4375.35,41,45,210,44,5
2020-05-05 0:00:00,Tamil Nadu,6760.25,4732.17,40,42,210,36,5
2020-05-05 0:00:00,Karnataka,5292.75,3704.92,36,42,210,31,5
2020-05-05 0:00:00,Rajasthan,4682,3277.4,38,40,210,35,5
2020-05-06 0:00:00,Maharashtra,7276.76,5093.73,48,51,210.08,29,5.04
2020-05-06 0:00:00,Gujarat,6124.8,4287.36,42,47,210.08,21,5.04
2020-05-06 0:00:00,Tamil Nadu,6480.78,4536.55,41,59,210.08,40,5.04
2020-05-06 0:00:00,Karnataka,5618.82,3933.17,45,44,210.08,33,5.04
2020-05-06 0:00:00,Rajasthan,4978.84,3485.19,39,50,210.08,23,5.04
2020-05-07 0:00:00,Maharashtra,7311.52,5118.06,41,44,210.16,32,5.08
2020-05-07 0:00:00,Gujarat,6072.1,4250.47,38,54,210.16,40,5.08
2020-05-07 0:00:00,Tamil Nadu,6884.31,4819.02,40,59,210.16,34,5.08
2020-05-07 0:00:00,Karnataka,5204.89,3643.42,35,56,210.16,17,5.08
2020-05-07 0:00:00,Rajasthan,4810.68,3367.48,37,40,210.16,38,5.08
2020-05-08 0:00:00,Maharashtra,7126.28,4988.4,35,44,210.24,24,5.12
