Date,Plant_Type,State,Generation_Factor
2020-01-25 0:00:00,Solar,Rajasthan,0.6
2020-01-25 0:00:00,Wind,Rajasthan,0.5
2020-01-26 0:00:00,Coal,Maharashtra,0.846
2020-01-26 0:00:00,Gas,Maharashtra,0.68
2020-01-26 0:00:00,Solar,Maharashtra,0.6
2020-01-26 0:00:00,Wind,Maharashtra,0.5
2020-01-26 0:00:00,Coal,Gujarat,0.862
2020-01-26 0:00:00,Gas,Gujarat,0.723
2020-01-26 0:00:00,Solar,Gujarat,0.6
2020-01-26 0:00:00,Wind,Gujarat,0.5
2020-01-26 0:00:00,Coal,Tamil Nadu,0.717
2020-01-26 0:00:00,Gas,Tamil Nadu,0.841
2020-01-26 0:00:00,Solar,Tamil Nadu,0.6
2020-01-26 0:00:00,Wind,Tamil Nadu,0.5
2020-01-26 0:00:00,Coal,Karnataka,0.657
2020-01-26 0:00:00,Gas,Karnataka,0.778
2020-01-26 0:00:00,Solar,Karnataka,0.6
2020-01-26 0:00:00,Wind,Karnataka,0.5
2020-01-26 0:00:00,Coal,Rajasthan,0.87
2020-01-26 0:00:00,Gas,Rajasthan,0.878
2020-01-26 0:00:00,Solar,Rajasthan,0.6
2020-01-26 0:00:00,Wind,Rajasthan,0.5
2020-01-27 0:00:00,Coal,Maharashtra,0.661
2020-01-27 0:00:00,Gas,Maharashtra,0.739
2020-01-27 0:00:00,Solar,Maharashtra,0.6
2020-01-27 0:00:00,Wind,Maharashtra,0.5
2020-01-27 0:00:00,Coal,Gujarat,0.667
2020-01-27 0:00:00,Gas,Gujarat,0.839
2020-01-27 0:00:00,Solar,Gujarat,0.6
2020-01-27 0:00:00,Wind,Gujarat,0.5
2020-01-27 0:00:00,Coal,Tamil Nadu,0.697
2020-01-27 0:00:00,Gas,Tamil Nadu,0.773
2020-01-27 0:00:00,Solar,Tamil Nadu,0.6
2020-01-27 0:00:00,Wind,Tamil Nadu,0.5
2020-01-27 0:00:00,Coal,Karnataka,0.782
2020-01-27 0:00:00,Gas,Karnataka,0.67
2020-01-27 0:00:00,Solar,Karnataka,0.6
2020-01-27 0:00:00,Wind,Karnataka,0.5
2020-01-27 0:00:00,Coal,Rajasthan,0.881
2020-01-27 0:00:00,Gas,Rajasthan,0.868
2020-01-27 0:00:00,Solar,Rajasthan,0.6
2020-01-27 0:00:00,Wind,Rajasthan,0.5
2020-01-28 0:00:00,Coal,Maharashtra,0.814
2020-01-28 0:00:00,Gas,Maharashtra,0.703
2020-01-28 0:00:00,Solar,Maharashtra,0.6
2020-01-28 0:00:00,Wind,Maharashtra,0.5
2020-01-28 0:00:00,Coal,Gujarat,0.69
2020-01-28 0:00:00,Gas,Gujarat,0.869
2020-01-28 0:00:00,Solar,Gujarat,0.6
2020-01-28 0:00:00,Wind,Gujarat,0.5
2020-01-28 0:00:00,Coal,Tamil Nadu,0.703
2020-01-28 0:00:00,Gas,Tamil Nadu,0.833
2020-01-28 0:00:00,Solar,Tamil Nadu,0.6
2020-01-28 0:00:00,Wind,Tamil Nadu,0.5
2020-01-28 0:00:00,Coal,Karnataka,0.888
2020-01-28 0:00:00,Gas,Karnataka,0.84
2020-01-28 0:00:00,Solar,Karnataka,0.6
2020-01-28 0:00:00,Wind,Karnataka,0.5
2020-01-28 0:00:00,Coal,Rajasthan,0.677
2020-01-28 0:00:00,Gas,Rajasthan,0.742
2020-01-28 0:00:00,Solar,Rajasthan,0.6
2020-01-28 0:00:00,Wind,Rajasthan,0.5
2020-01-29 0:00:00,Coal,Maharashtra,0.818
2020-01-29 0:00:00,Gas,Maharashtra,0.788
2020-01-29 0:00:00,Solar,Maharashtra,0.6
2020-01-29 0:00:00,Wind,Maharashtra,0.5
2020-01-29 0:00:00,Coal,Gujarat,0.9
2020-01-29 0:00:00,Gas,Gujarat,0.658
2020-01-29 0:00:00,Solar,Gujarat,0.6
2020-01-29 0:00:00,Wind,Gujarat,0.5
2020-01-29 0:00:00,Coal,Tamil Nadu,0.855
2020-01-29 0:00:00,Gas,Tamil Nadu,0.757
2020-01-29 0:00:00,Solar,Tamil Nadu,0.6
2020-01-29 0:00:00,Wind,Tamil Nadu,0.5
2020-01-29 0:00:00,Coal,Karnataka,0.824
2020-01-29 0:00:00,Gas,Karnataka,0.866
2020-01-29 0:00:00,Solar,Karnataka,0.6
2020-01-29 0:00:00,Wind,Karnataka,0.5
2020-01-29 0:00:00,Coal,Rajasthan,0.842
2020-01-29 0:00:00,Gas,Rajasthan,0.835
2020-01-29 0:00:00,Solar,Rajasthan,0.6
2020-01-29 0:00:00,Wind,Rajasthan,0.5
2020-01-30 0:00:00,Coal,Maharashtra,0.769
2020-01-30 0:00:00,Gas,Maharashtra,0.867
2020-01-30 0:00:00,Solar,Maharashtra,0.6
2020-01-30 0:00:00,Wind,Maharashtra,0.5
2020-01-30 0:00:00,Coal,Gujarat,0.886
2020-01-30 0:00:00,Gas,Gujarat,0.786
2020-01-30 0:00:00,Solar,Gujarat,0.6
2020-01-30 0:00:00,Wind,Gujarat,0.5
2020-01-30 0:00:00,Coal,Tamil Nadu,0.79
2020-01-30 0:00:00,Gas,Tamil Nadu,0.847
2020-01-30 0:00:00,Solar,Tamil Nadu,0.6
2020-01-30 0:00:00,Wind,Tamil Nadu,0.5
2020-01-30 0:00:00,Coal,Karnataka,0.714
2020-01-30 0:00:00,Gas,Karnataka,0.815
2020-01-30 0:00:00,Solar,Karnataka,0.6
2020-01-30 0:00:00,Wind,Karnataka,0.5
2020-01-30 0:00:00,Coal,Rajasthan,0.808
2020-01-30 0:00:00,Gas,Rajasthan,0.884
2020-01-30 0:00:00,Solar,Rajasthan,0.6
2020-01-30 0:00:00,Wind,Rajasthan,0.5
2020-01-31 0:00:00,Coal,Maharashtra,0.786
2020-01-31 0:00:00,Gas,Maharashtra,0.789
2020-01-31 0:00:00,Solar,Maharashtra,0.6
2020-01-31 0:00:00,Wind,Maharashtra,0.5
2020-01-31 0:00:00,Coal,Gujarat,0.692
2020-01-31 0:00:00,Gas,Gujarat,0.84
2020-01-31 0:00:00,Solar,Gujarat,0.6
2020-01-31 0:00:00,Wind,Gujarat,0.5
2020-01-31 0:00:00,Coal,Tamil Nadu,0.82
2020-01-31 0:00:00,Gas,Tamil Nadu,0.76
2020-01-31 0:00:00,Solar,Tamil Nadu,0.6
2020-01-31 0:00:00,Wind,Tamil Nadu,0.5
2020-01-31 0:00:00,Coal,Karnataka,0.803
2020-01-31 0:00:00,Gas,Karnataka,0.689
2020-01-31 0:00:00,Solar,Karnataka,0.6
2020-01-31 0:00:00,Wind,Karnataka,0.5
2020-01-31 0:00:00,Coal,Rajasthan,0.781
2020-01-31 0:00:00,Gas,Rajasthan,0.716
2020-01-31 0:00:00,Solar,Rajasthan,0.6
2020-01-31 0:00:00,Wind,Rajasthan,0.5
2020-02-01 0:00:00,Coal,Maharashtra,0.8
2020-02-01 0:00:00,Gas,Maharashtra,0.711
2020-02-01 0:00:00,Solar,Maharashtra,0.6
2020-02-01 0:00:00,Wind,Maharashtra,0.5
2020-02-01 0:00:00,Coal,Gujarat,0.72
2020-02-01 0:00:00,Gas,Gujarat,0.813
2020-02-01 0:00:00,Solar,Gujarat,0.6
2020-02-01 0:00:00,Wind,Gujarat,0.5
2020-02-01 0:00:00,Coal,Tamil Nadu,0.764
2020-02-01 0:00:00,Gas,Tamil Nadu,0.898
2020-02-01 0:00:00,Solar,Tamil Nadu,0.6
2020-02-01 0:00:00,Wind,Tamil Nadu,0.5
2020-02-01 0:00:00,Coal,Karnataka,0.825
2020-02-01 0:00:00,Gas,Karnataka,0.827
2020-02-01 0:00:00,Solar,Karnataka,0.6
2020-02-01 0:00:00,Wind,Karnataka,0.5
2020-02-01 0:00:00,Coal,Rajasthan,0.8
2020-02-01 0:00:00,Gas,Rajasthan,0.653
2020-02-01 0:00:00,Solar,Rajasthan,0.6
2020-02-01 0:00:00,Wind,Rajasthan,0.5
2020-02-02 0:00:00,Coal,Maharashtra,0.763
2020-02-02 0:00:00,Gas,Maharashtra,0.704
2020-02-02 0:00:00,Solar,Maharashtra,0.6
2020-02-02 0:00:00,Wind,Maharashtra,0.5
2020-02-02 0:00:00,Coal,Gujarat,0.823
2020-02-02 0:00:00,Gas,Gujarat,0.796
2020-02-02 0:00:00,Solar,Gujarat,0.6
2020-02-02 0:00:00,Wind,Gujarat,0.5
2020-02-02 0:00:00,Coal,Tamil Nadu,0.826
2020-02-02 0:00:00,Gas,Tamil Nadu,0.865
2020-02-02 0:00:00,Solar,Tamil Nadu,0.6
2020-02-02 0:00:00,Wind,Tamil Nadu,0.5
2020-02-02 0:00:00,Coal,Karnataka,0.703
2020-02-02 0:00:00,Gas,Karnataka,0.759
2020-02-02 0:00:00,Solar,Karnataka,0.6
2020-02-02 0:00:00,Wind,Karnataka,0.5
2020-02-02 0:00:00,Coal,Rajasthan,0.668
2020-02-02 0:00:00,Gas,Rajasthan,0.898
2020-02-02 0:00:00,Solar,Rajasthan,0.6
2020-02-02 0:00:00,Wind,Rajasthan,0.5
2020-02-03 0:00:00,Coal,Maharashtra,0.892
2020-02-03 0:00:00,Gas,Maharashtra,0.757
2020-02-03 0:00:00,Solar,Maharashtra,0.6
2020-02-03 0:00:00,Wind,Maharashtra,0.5
2020-02-03 0:00:00,Coal,Gujarat,0.83
2020-02-03 0:00:00,Gas,Gujarat,0.801
2020-02-03 0:00:00,Solar,Gujarat,0.6
2020-02-03 0:00:00,Wind,Gujarat,0.5
2020-02-03 0:00:00,Coal,Tamil Nadu,0.727
2020-02-03 0:00:00,Gas,Tamil Nadu,0.733
2020-02-03 0:00:00,Solar,Tamil Nadu,0.6
2020-02-03 0:00:00,Wind,Tamil Nadu,0.5
2020-02-03 0:00:00,Coal,Karnataka,0.887
2020-02-03 0:00:00,Gas,Karnataka,0.752
2020-02-03 0:00:00,Solar,Karnataka,0.6
2020-02-03 0:00:00,Wind,Karnataka,0.5
2020-02-03 0:00:00,Coal,Rajasthan,0.855
2020-02-03 0:00:00,Gas,Rajasthan,0.811
2020-02-03 0:00:00,Solar,Rajasthan,0.6
2020-02-03 0:00:00,Wind,Rajasthan,0.5
2020-02-04 0:00:00,Coal,Maharashtra,0.771
2020-02-04 0:00:00,Gas,Maharashtra,0.774
2020-02-04 0:00:00,Solar,Maharashtra,0.6
2020-02-04 0:00:00,Wind,Maharashtra,0.5
2020-02-04 0:00:00,Coal,Gujarat,0.895
2020-02-04 0:00:00,Gas,Gujarat,0.781
2020-02-04 0:00:00,Solar,Gujarat,0.6
2020-02-04 0:00:00,Wind,Gujarat,0.5
2020-02-04 0:00:00,Coal,Tamil Nadu,0.721
2020-02-04 0:00:00,Gas,Tamil Nadu,0.696
2020-02-04 0:00:00,Solar,Tamil Nadu,0.6
2020-02-04 0:00:00,Wind,Tamil Nadu,0.5
2020-02-04 0:00:00,Coal,Karnataka,0.807
2020-02-04 0:00:00,Gas,Karnataka,0.767
2020-02-04 0:00:00,Solar,Karnataka,0.6
2020-02-04 0:00:00,Wind,Karnataka,0.5
2020-02-04 0:00:00,Coal,Rajasthan,0.651
2020-02-04 0:00:00,Gas,Rajasthan,0.826
2020-02-04 0:00:00,Solar,Rajasthan,0.6
2020-02-04 0:00:00,Wind,Rajasthan,0.5
2020-02-05 0:00:00,Coal,Maharashtra,0.864
2020-02-05 0:00:00,Gas,Maharashtra,0.806
2020-02-05 0:00:00,Solar,Maharashtra,0.6
2020-02-05 0:00:00,Wind,Maharashtra,0.5
2020-02-05 0:00:00,Coal,Gujarat,0.859
2020-02-05 0:00:00,Gas,Gujarat,0.794
2020-02-05 0:00:00,Solar,Gujarat,0.6
2020-02-05 0:00:00,Wind,Gujarat,0.5
2020-02-05 0:00:00,Coal,Tamil Nadu,0.662
2020-02-05 0:00:00,Gas,Tamil Nadu,0.697
2020-02-05 0:00:00,Solar,Tamil Nadu,0.6
2020-02-05 0:00:00,Wind,Tamil Nadu,0.5
2020-02-05 0:00:00,Coal,Karnataka,0.698
2020-02-05 0:00:00,Gas,Karnataka,0.741
2020-02-05 0:00:00,Solar,Karnataka,0.6
2020-02-05 0:00:00,Wind,Karnataka,0.5
2020-02-05 0:00:00,Coal,Rajasthan,0.899
2020-02-05 0:00:00,Gas,Rajasthan,0.783
2020-02-05 0:00:00,Solar,Rajasthan,0.6
2020-02-05 0:00:00,Wind,Rajasthan,0.5
2020-02-06 0:00:00,Coal,Maharashtra,0.821
2020-02-06 0:00:00,Gas,Maharashtra,0.79
2020-02-06 0:00:00,Solar,Maharashtra,0.6
2020-02-06 0:00:00,Wind,Maharashtra,0.5
2020-02-06 0:00:00,Coal,Gujarat,0.7
2020-02-06 0:00:00,Gas,Gujarat,0.659
2020-02-06 0:00:00,Solar,Gujarat,0.6
2020-02-06 0:00:00,Wind,Gujarat,0.5
2020-02-06 0:00:00,Coal,Tamil Nadu,0.838
2020-02-06 0:00:00,Gas,Tamil Nadu,0.835
2020-02-06 0:00:00,Solar,Tamil Nadu,0.6
2020-02-06 0:00:00,Wind,Tamil Nadu,0.5
2020-02-06 0:00:00,Coal,Karnataka,0.79
2020-02-06 0:00:00,Gas,Karnataka,0.751
2020-02-06 0:00:00,Solar,Karnataka,0.6
2020-02-06 0:00:00,Wind,Karnataka,0.5
2020-02-06 0:00:00,Coal,Rajasthan,0.84
2020-02-06 0:00:00,Gas,Rajasthan,0.81
2020-02-06 0:00:00,Solar,Rajasthan,0.6
2020-02-06 0:00:00,Wind,Rajasthan,0.5
2020-02-07 0:00:00,Coal,Maharashtra,0.834
2020-02-07 0:00:00,Gas,Maharashtra,0.69
2020-02-07 0:00:00,Solar,Maharashtra,0.6
2020-02-07 0:00:00,Wind,Maharashtra,0.5
2020-02-07 0:00:00,Coal,Gujarat,0.839
2020-02-07 0:00:00,Gas,Gujarat,0.836
2020-02-07 0:00:00,Solar,Gujarat,0.6
2020-02-07 0:00:00,Wind,Gujarat,0.5
2020-02-07 0:00:00,Coal,Tamil Nadu,0.698
2020-02-07 0:00:00,Gas,Tamil Nadu,0.714
2020-02-07 0:00:00,Solar,Tamil Nadu,0.6
2020-02-07 0:00:00,Wind,Tamil Nadu,0.5
2020-02-07 0:00:00,Coal,Karnataka,0.802
2020-02-07 0:00:00,Gas,Karnataka,0.882
2020-02-07 0:00:00,Solar,Karnataka,0.6
2020-02-07 0:00:00,Wind,Karnataka,0.5
2020-02-07 0:00:00,Coal,Rajasthan,0.753
2020-02-07 0:00:00,Gas,Rajasthan,0.786
2020-02-07 0:00:00,Solar,Rajasthan,0.6
2020-02-07 0:00:00,Wind,Rajasthan,0.5
2020-02-08 0:00:00,Coal,Maharashtra,0.756
2020-02-08 0:00:00,Gas,Maharashtra,0.889
2020-02-08 0:00:00,Solar,Maharashtra,0.6
2020-02-08 0:00:00,Wind,Maharashtra,0.5
2020-02-08 0:00:00,Coal,Gujarat,0.713
2020-02-08 0:00:00,Gas,Gujarat,0.669
2020-02-08 0:00:00,Solar,Gujarat,0.6
2020-02-08 0:00:00,Wind,Gujarat,0.5
2020-02-08 0:00:00,Coal,Tamil Nadu,0.868
2020-02-08 0:00:00,Gas,Tamil Nadu,0.896
2020-02-08 0:00:00,Solar,Tamil Nadu,0.6
2020-02-08 0:00:00,Wind,Tamil Nadu,0.5
2020-02-08 0:00:00,Coal,Karnataka,0.771
2020-02-08 0:00:00,Gas,Karnataka,0.771
2020-02-08 0:00:00,Solar,Karnataka,0.6
2020-02-08 0:00:00,Wind,Karnataka,0.5
2020-02-08 0:00:00,Coal,Rajasthan,0.812
2020-02-08 0:00:00,Gas,Rajasthan,0.664
2020-02-08 0:00:00,Solar,Rajasthan,0.6
2020-02-08 0:00:00,Wind,Rajasthan,0.5
2020-02-09 0:00:00,Coal,Maharashtra,0.701
2020-02-09 0:00:00,Gas,Maharashtra,0.743
2020-02-09 0:00:00,Solar,Maharashtra,0.6
2020-02-09 0:00:00,Wind,Maharashtra,0.5
2020-02-09 0:00:00,Coal,Gujarat,0.682
2020-02-09 0:00:00,Gas,Gujarat,0.7
2020-02-09 0:00:00,Solar,Gujarat,0.6
2020-02-09 0:00:00,Wind,Gujarat,0.5
2020-02-09 0:00:00,Coal,Tamil Nadu,0.819
2020-02-09 0:00:00,Gas,Tamil Nadu,0.894
2020-02-09 0:00:00,Solar,Tamil Nadu,0.6
2020-02-09 0:00:00,Wind,Tamil Nadu,0.5
2020-02-09 0:00:00,Coal,Karnataka,0.798
2020-02-09 0:00:00,Gas,Karnataka,0.831
2020-02-09 0:00:00,Solar,Karnataka,0.6
2020-02-09 0:00:00,Wind,Karnataka,0.5
2020-02-09 0:00:00,Coal,Rajasthan,0.782
2020-02-09 0:00:00,Gas,Rajasthan,0.727
2020-02-09 0:00:00,Solar,Rajasthan,0.6
2020-02-09 0:00:00,Wind,Rajasthan,0.5
2020-02-10 0:00:00,Coal,Maharashtra,0.697
2020-02-10 0:00:00,Gas,Maharashtra,0.708
2020-02-10 0:00:00,Solar,Maharashtra,0.6
2020-02-10 0:00:00,Wind,Maharashtra,0.5
2020-02-10 0:00:00,Coal,Gujarat,0.846
2020-02-10 0:00:00,Gas,Gujarat,0.741
2020-02-10 0:00:00,Solar,Gujarat,0.6
2020-02-10 0:00:00,Wind,Gujarat,0.5
2020-02-10 0:00:00,Coal,Tamil Nadu,0.892
2020-02-10 0:00:00,Gas,Tamil Nadu,0.716
2020-02-10 0:00:00,Solar,Tamil Nadu,0.6
2020-02-10 0:00:00,Wind,Tamil Nadu,0.5
2020-02-10 0:00:00,Coal,Karnataka,0.661
2020-02-10 0:00:00,Gas,Karnataka,0.802
2020-02-10 0:00:00,Solar,Karnataka,0.6
2020-02-10 0:00:00,Wind,Karnataka,0.5
2020-02-10 0:00:00,Coal,Rajasthan,0.891
2020-02-10 0:00:00,Gas,Rajasthan,0.89
2020-02-10 0:00:00,Solar,Rajasthan,0.6
2020-02-10 0:00:00,Wind,Rajasthan,0.5
2020-02-11 0:00:00,Coal,Maharashtra,0.669
2020-02-11 0:00:00,Gas,Maharashtra,0.802
2020-02-11 0:00:00,Solar,Maharashtra,0.6
2020-02-11 0:00:00,Wind,Maharashtra,0.5
2020-02-11 0:00:00,Coal,Gujarat,0.829
2020-02-11 0:00:00,Gas,Gujarat,0.803
2020-02-11 0:00:00,Solar,Gujarat,0.6
2020-02-11 0:00:00,Wind,Gujarat,0.5
2020-02-11 0:00:00,Coal,Tamil Nadu,0.848
2020-02-11 0:00:00,Gas,Tamil Nadu,0.767
2020-02-11 0:00:00,Solar,Tamil Nadu,0.6
2020-02-11 0:00:00,Wind,Tamil Nadu,0.5
2020-02-11 0:00:00,Coal,Karnataka,0.788
2020-02-11 0:00:00,Gas,Karnataka,0.877
2020-02-11 0:00:00,Solar,Karnataka,0.6
2020-02-11 0:00:00,Wind,Karnataka,0.5
2020-02-11 0:00:00,Coal,Rajasthan,0.799
2020-02-11 0:00:00,Gas,Rajasthan,0.692
2020-02-11 0:00:00,Solar,Rajasthan,0.6
2020-02-11 0:00:00,Wind,Rajasthan,0.5
2020-02-12 0:00:00,Coal,Maharashtra,0.783
2020-02-12 0:00:00,Gas,Maharashtra,0.795
2020-02-12 0:00:00,Solar,Maharashtra,0.6
2020-02-12 0:00:00,Wind,Maharashtra,0.5
2020-02-12 0:00:00,Coal,Gujarat,0.7
2020-02-12 0:00:00,Gas,Gujarat,0.764
2020-02-12 0:00:00,Solar,Gujarat,0.6
2020-02-12 0:00:00,Wind,Gujarat,0.5
2020-02-12 0:00:00,Coal,Tamil Nadu,0.724
2020-02-12 0:00:00,Gas,Tamil Nadu,0.653
2020-02-12 0:00:00,Solar,Tamil Nadu,0.6
2020-02-12 0:00:00,Wind,Tamil Nadu,0.5
2020-02-12 0:00:00,Coal,Karnataka,0.687
2020-02-12 0:00:00,Gas,Karnataka,0.703
2020-02-12 0:00:00,Solar,Karnataka,0.6
2020-02-12 0:00:00,Wind,Karnataka,0.5
2020-02-12 0:00:00,Coal,Rajasthan,0.871
2020-02-12 0:00:00,Gas,Rajasthan,0.837
2020-02-12 0:00:00,Solar,Rajasthan,0.6
2020-02-12 0:00:00,Wind,Rajasthan,0.5
2020-02-13 0:00:00,Coal,Maharashtra,0.81
2020-02-13 0:00:00,Gas,Maharashtra,0.76
2020-02-13 0:00:00,Solar,Maharashtra,0.6
2020-02-13 0:00:00,Wind,Maharashtra,0.5
2020-02-13 0:00:00,Coal,Gujarat,0.831
2020-02-13 0:00:00,Gas,Gujarat,0.8
2020-02-13 0:00:00,Solar,Gujarat,0.6
2020-02-13 0:00:00,Wind,Gujarat,0.5
2020-02-13 0:00:00,Coal,Tamil Nadu,0.788
2020-02-13 0:00:00,Gas,Tamil Nadu,0.883
2020-02-13 0:00:00,Solar,Tamil Nadu,0.6
2020-02-13 0:00:00,Wind,Tamil Nadu,0.5
2020-02-13 0:00:00,Coal,Karnataka,0.764
2020-02-13 0:00:00,Gas,Karnataka,0.687
2020-02-13 0:00:00,Solar,Karnataka,0.6
2020-02-13 0:00:00,Wind,Karnataka,0.5
2020-02-13 0:00:00,Coal,Rajasthan,0.702
2020-02-13 0:00:00,Gas,Rajasthan,0.791
2020-02-13 0:00:00,Solar,Rajasthan,0.6
2020-02-13 0:00:00,Wind,Rajasthan,0.5
2020-02-14 0:00:00,Coal,Maharashtra,0.79
2020-02-14 0:00:00,Gas,Maharashtra,0.695
2020-02-14 0:00:00,Solar,Maharashtra,0.6
2020-02-14 0:00:00,Wind,Maharashtra,0.5
2020-02-14 0:00:00,Coal,Gujarat,0.828
2020-02-14 0:00:00,Gas,Gujarat,0.776
2020-02-14 0:00:00,Solar,Gujarat,0.6
2020-02-14 0:00:00,Wind,Gujarat,0.5
2020-02-14 0:00:00,Coal,Tamil Nadu,0.86
2020-02-14 0:00:00,Gas,Tamil Nadu,0.77
2020-02-14 0:00:00,Solar,Tamil Nadu,0.6
2020-02-14 0:00:00,Wind,Tamil Nadu,0.5
2020-02-14 0:00:00,Coal,Karnataka,0.675
2020-02-14 0:00:00,Gas,Karnataka,0.655
2020-02-14 0:00:00,Solar,Karnataka,0.6
2020-02-14 0:00:00,Wind,Karnataka,0.5
2020-02-14 0:00:00,Coal,Rajasthan,0.698
2020-02-14 0:00:00,Gas,Rajasthan,0.743
2020-02-14 0:00:00,Solar,Rajasthan,0.6
2020-02-14 0:00:00,Wind,Rajasthan,0.5
2020-02-15 0:00:00,Coal,Maharashtra,0.744
2020-02-15 0:00:00,Gas,Maharashtra,0.851
2020-02-15 0:00:00,Solar,Maharashtra,0.6
2020-02-15 0:00:00,Wind,Maharashtra,0.5
2020-02-15 0:00:00,Coal,Gujarat,0.767
2020-02-15 0:00:00,Gas,Gujarat,0.86
2020-02-15 0:00:00,Solar,Gujarat,0.6
2020-02-15 0:00:00,Wind,Gujarat,0.5
2020-02-15 0:00:00,Coal,Tamil Nadu,0.88
2020-02-15 0:00:00,Gas,Tamil Nadu,0.895
2020-02-15 0:00:00,Solar,Tamil Nadu,0.6
2020-02-15 0:00:00,Wind,Tamil Nadu,0.5
2020-02-15 0:00:00,Coal,Karnataka,0.843
2020-02-15 0:00:00,Gas,Karnataka,0.738
2020-02-15 0:00:00,Solar,Karnataka,0.6
2020-02-15 0:00:00,Wind,Karnataka,0.5
2020-02-15 0:00:00,Coal,Rajasthan,0.812
2020-02-15 0:00:00,Gas,Rajasthan,0.671
2020-02-15 0:00:00,Solar,Rajasthan,0.6
2020-02-15 0:00:00,Wind,Rajasthan,0.5
2020-02-16 0:00:00,Coal,Maharashtra,0.671
2020-02-16 0:00:00,Gas,Maharashtra,0.854
2020-02-16 0:00:00,Solar,Maharashtra,0.6
2020-02-16 0:00:00,Wind,Maharashtra,0.5
2020-02-16 0:00:00,Coal,Gujarat,0.663
2020-02-16 0:00:00,Gas,Gujarat,0.867
2020-02-16 0:00:00,Solar,Gujarat,0.6
2020-02-16 0:00:00,Wind,Gujarat,0.5
2020-02-16 0:00:00,Coal,Tamil Nadu,0.884
2020-02-16 0:00:00,Gas,Tamil Nadu,0.736
2020-02-16 0:00:00,Solar,Tamil Nadu,0.6
2020-02-16 0:00:00,Wind,Tamil Nadu,0.5
2020-02-16 0:00:00,Coal,Karnataka,0.777
2020-02-16 0:00:00,Gas,Karnataka,0.735
2020-02-16 0:00:00,Solar,Karnataka,0.6
2020-02-16 0:00:00,Wind,Karnataka,0.5
2020-02-16 0:00:00,Coal,Rajasthan,0.814
2020-02-16 0:00:00,Gas,Rajasthan,0.813
2020-02-16 0:00:00,Solar,Rajasthan,0.6
2020-02-16 0:00:00,Wind,Rajasthan,0.5
2020-02-17 0:00:00,Coal,Maharashtra,0.892
2020-02-17 0:00:00,Gas,Maharashtra,0.67
2020-02-17 0:00:00,Solar,Maharashtra,0.6
2020-02-17 0:00:00,Wind,Maharashtra,0.5
2020-02-17 0:00:00,Coal,Gujarat,0.857
2020-02-17 0:00:00,Gas,Gujarat,0.742
2020-02-17 0:00:00,Solar,Gujarat,0.6
2020-02-17 0:00:00,Wind,Gujarat,0.5
2020-02-17 0:00:00,Coal,Tamil Nadu,0.755
2020-02-17 0:00:00,Gas,Tamil Nadu,0.847
2020-02-17 0:00:00,Solar,Tamil Nadu,0.6
2020-02-17 0:00:00,Wind,Tamil Nadu,0.5
2020-02-17 0:00:00,Coal,Karnataka,0.686
2020-02-17 0:00:00,Gas,Karnataka,0.698
2020-02-17 0:00:00,Solar,Karnataka,0.6
2020-02-17 0:00:00,Wind,Karnataka,0.5
2020-02-17 0:00:00,Coal,Rajasthan,0.868
2020-02-17 0:00:00,Gas,Rajasthan,0.724
2020-02-17 0:00:00,Solar,Rajasthan,0.6
2020-02-17 0:00:00,Wind,Rajasthan,0.5
2020-02-18 0:00:00,Coal,Maharashtra,0.656
2020-02-18 0:00:00,Gas,Maharashtra,0.686
2020-02-18 0:00:00,Solar,Maharashtra,0.6
2020-02-18 0:00:00,Wind,Maharashtra,0.5
2020-02-18 0:00:00,Coal,Gujarat,0.769
2020-02-18 0:00:00,Gas,Gujarat,0.787
2020-02-18 0:00:00,Solar,Gujarat,0.6
2020-02-18 0:00:00,Wind,Gujarat,0.5
2020-02-18 0:00:00,Coal,Tamil Nadu,0.706
2020-02-18 0:00:00,Gas,Tamil Nadu,0.709
2020-02-18 0:00:00,Solar,Tamil Nadu,0.6
2020-02-18 0:00:00,Wind,Tamil Nadu,0.5
2020-02-18 0:00:00,Coal,Karnataka,0.817
2020-02-18 0:00:00,Gas,Karnataka,0.857
2020-02-18 0:00:00,Solar,Karnataka,0.6
2020-02-18 0:00:00,Wind,Karnataka,0.5
2020-02-18 0:00:00,Coal,Rajasthan,0.67
2020-02-18 0:00:00,Gas,Rajasthan,0.89
2020-02-18 0:00:00,Solar,Rajasthan,0.6
2020-02-18 0:00:00,Wind,Rajasthan,0.5
2020-02-19 0:00:00,Coal,Maharashtra,0.848
2020-02-19 0:00:00,Gas,Maharashtra,0.702
2020-02-19 0:00:00,Solar,Maharashtra,0.6
2020-02-19 0:00:00,Wind,Maharashtra,0.5
2020-02-19 0:00:00,Coal,Gujarat,0.883
2020-02-19 0:00:00,Gas,Gujarat,0.816
2020-02-19 0:00:00,Solar,Gujarat,0.6
2020-02-19 0:00:00,Wind,Gujarat,0.5
2020-02-19 0:00:00,Coal,Tamil Nadu,0.76
2020-02-19 0:00:00,Gas,Tamil Nadu,0.772
2020-02-19 0:00:00,Solar,Tamil Nadu,0.6
2020-02-19 0:00:00,Wind,Tamil Nadu,0.5
2020-02-19 0:00:00,Coal,Karnataka,0.898
2020-02-19 0:00:00,Gas,Karnataka,0.671
2020-02-19 0:00:00,Solar,Karnataka,0.6
2020-02-19 0:00:00,Wind,Karnataka,0.5
2020-02-19 0:00:00,Coal,Rajasthan,0.871
